Estacion: Potrero del Clavillo,,,,
Parametro: Aforos,,,,
,,,,
Fecha y Hora,Altura Escala [m],Caudal Liquido [m3/s],Caudal Solido Grueso [kg/s],Caudal Solido Fino [kg/s]
10/02/2008 10:40:00 a.m.,"1,47","13,708","1,673","0,954"
12/02/2008 04:20:00 p.m.,"1,39","7,156","0,202","0,257"
15/02/2008 07:50:00 a.m.,"1,35","6,473","0,076","0,136"
18/02/2008 07:50:00 a.m.,"1,33","6,216","0,158","0,207"
21/02/2008 10:20:00 a.m.,"1,4","10,974","0,296","0,701"
24/02/2008 10:45:00 a.m.,"1,38","9,325","2,852","1,648"
28/02/2008 09:10:00 a.m.,"1,71","20,899","14,441","37,592"
03/03/2008 09:15:00 a.m.,"1,47","11,976","3,226","64,76"
05/03/2008 10:20:00 a.m.,"1,34","7,427","0,195","0,497"
08/03/2008 09:15:00 a.m.,"1,5","12,219","0,537","0,242"
10/03/2008 08:05:00 a.m.,"1,83","24,109","10,761","26,991"
14/03/2008 09:20:00 a.m.,"1,43","9,106","0,231","0,518"
18/03/2008 08:15:00 a.m.,"1,36","7,241","0,067","0,258"
22/03/2008 09:20:00 a.m.,"1,34","8,069","0,046","0,178"
26/03/2008 08:15:00 a.m.,"1,34","8,02","0,14","0,476"
30/03/2008 09:20:00 a.m.,"1,39","8,886",,
10/04/2008 09:35:00 a.m.,"1,28","6,881","0,308","0,148"
14/04/2008 05:20:00 p.m.,"1,26","5,865","0,056","0,099"
18/04/2008 10:45:00 a.m.,"1,22","5,171",,
21/04/2008 09:20:00 a.m.,"1,2","4,776","0,053","0,052"
25/04/2008 09:20:00 a.m.,"1,18","4,224",,
28/04/2008 09:20:00 a.m.,"1,16","4,081","0,049","0,091"
03/05/2008 09:30:00 a.m.,"1,15","3,757",,
17/05/2008 09:30:00 a.m.,"1,12","3,193","0,061","0,117"
31/05/2008 09:25:00 a.m.,"1,09","2,852",,
10/06/2008 12:20:00 p.m.,"1,07","2,689",,
25/06/2008 09:35:00 a.m.,"1,07","2,466","0,003","0,009"
10/07/2008 11:00:00 a.m.,"1,05","2,252",,
25/07/2008 10:20:00 a.m.,"1,03","2,077","0,007","0,023"
09/08/2008 09:30:00 a.m.,"1,02","2,126",,
24/08/2008 10:50:00 a.m.,"0,995","1,923","0,021","0,034"
08/09/2008 10:25:00 a.m.,"0,99","1,887",,
23/09/2008 09:30:00 a.m.,"0,99","1,652","0,012","0,028"
06/10/2008 09:25:00 a.m.,"0,99","1,664","0,013","0,066"
15/10/2008 09:20:00 a.m.,"0,98","1,621",,
25/10/2008 12:00:00 p.m.,"0,98","1,675","0,009","0,024"
03/11/2008 09:20:00 a.m.,"0,97","1,554","0,013","0,026"
10/11/2008 07:05:00 a.m.,"0,98","1,51","0,008","0,022"
17/11/2008 07:00:00 a.m.,"1,01","1,795","0,008","0,024"
24/11/2008 10:20:00 a.m.,"0,98","1,497","0,002","0,019"
29/11/2008 03:20:00 p.m.,"1,115","2,956",,
05/12/2008 06:50:00 a.m.,"1,15","3,493","0,117","0,164"
09/12/2008 06:35:00 a.m.,"1,09","2,54","0,017","0,059"
15/12/2008 06:50:00 a.m.,"1,28","5,704","0,117","0,26"
20/12/2008 06:35:00 a.m.,"1,28","5,895","0,064","0,505"
21/12/2008 04:20:00 p.m.,"1,78","20,178","57,361","796,483"
24/12/2008 02:12:00 p.m.,"2,1","37,413","447,783","1,153,183"
28/12/2008 06:35:00 a.m.,"1,3","6,595","0,097","0,25"
31/12/2008 06:45:00 a.m.,"1,27","5,806","0,057","1,572"
03/01/2009 06:50:00 a.m.,"1,25","5,248","0,063","0,143"
06/01/2009 06:50:00 a.m.,"1,2","4,294","0,02","0,049"
10/01/2009 06:55:00 a.m.,"1,19","4,139","0,025","0,044"
13/01/2009 06:50:00 a.m.,"1,18","3,822","0,015","0,052"
16/01/2009 06:45:00 a.m.,"1,2","4,192","0,036","0,199"
19/01/2009 06:50:00 a.m.,"1,26","5,416","0,202","0,627"
23/01/2009 06:55:00 a.m.,"1,18","3,603","0,026","0,057"
30/01/2009 07:00:00 a.m.,"1,28","5,474","0,138","0,097"
02/02/2009 06:50:00 a.m.,"1,25","4,57","0,037","0,078"
05/02/2009 06:50:00 a.m.,"1,22","3,95","0,029","0,059"
08/02/2009 06:50:00 a.m.,"1,23","4,377","0,037","0,145"
11/02/2009 06:55:00 a.m.,"1,28","5,348","0,065","0,149"
15/02/2009 09:25:00 a.m.,"1,365","8,154","0,262","1,581"
18/02/2009 06:55:00 a.m.,"1,29","5,815","0,068","0,187"
21/02/2009 07:07:00 a.m.,"1,82","24,087","5,194","19,459"
27/02/2009 10:45:00 a.m.,"1,2","5,509","0,088","0,105"
02/03/2009 03:20:00 p.m.,"1,15","4,412","0,01","0,08"
07/03/2009 07:00:00 a.m.,"1,13","4,205","0,018","0,055"
10/03/2009 08:10:00 a.m.,"1,8",23,"2,898","3,315"
14/03/2009 08:15:00 a.m.,"1,27","6,645","0,052","0,198"
21/03/2009 07:05:00 a.m.,"1,16","4,653","0,043","0,104"
24/03/2009 10:45:00 a.m.,"1,15","4,961","0,04","0,089"
28/03/2009 09:20:00 a.m.,"1,14","4,809","0,017","0,144"
31/03/2009 09:25:00 a.m.,"1,11","4,222","0,026","0,098"
04/04/2009 09:20:00 a.m.,"1,12","3,844","0,008","0,019"
11/04/2009 09:20:00 a.m.,"1,09","3,782","0,016","0,064"
18/04/2009 09:20:00 a.m.,"1,05","3,334","0,054","0,111"
25/04/2009 09:25:00 a.m.,"1,1","3,781","0,019","0,084"
30/04/2009 09:25:00 a.m.,"1,02","3,01",,
09/05/2009 09:30:00 a.m.,1,"2,685","0,006","0,016"
24/05/2009 10:15:00 a.m.,"0,97","2,422","0,005","0,03"
15/06/2009 09:30:00 a.m.,"0,95","2,206","0,009","0,017"
15/07/2009 09:40:00 a.m.,"0,92","1,828","0,006","0,015"
15/08/2009 10:10:00 a.m.,"0,87","1,793","0,003","0,011"
21/09/2009 09:20:00 a.m.,"0,86","1,543","0,006","0,017"
10/10/2009 09:25:00 a.m.,"0,88","1,521","0,008","0,022"
23/10/2009 07:10:00 a.m.,"0,86","1,482","0,009","0,02"
04/11/2009 07:00:00 a.m.,"0,84","1,343","0,008","0,018"
12/11/2009 07:00:00 a.m.,"0,83","1,354","0,008","0,025"
19/11/2009 07:00:00 a.m.,"0,82","1,394","0,008","0,019"
28/11/2009 06:50:00 a.m.,"0,85","1,498","0,007","0,014"
04/12/2009 05:50:00 p.m.,"0,94","2,188","0,022","0,054"
09/12/2009 07:00:00 a.m.,"0,86","1,653","0,008","0,023"
12/12/2009 07:00:00 a.m.,"0,96","2,302","0,015","0,071"
16/12/2009 06:45:00 a.m.,"0,92","2,016","0,011","0,031"
19/12/2009 06:50:00 a.m.,"0,9","1,822","0,014","0,019"
22/12/2009 07:00:00 a.m.,"0,88","1,733","0,015","0,031"
24/12/2009 07:55:00 p.m.,"1,67","18,667",,
26/12/2009 06:50:00 a.m.,"1,1","3,638","0,025","0,167"
30/12/2009 06:45:00 a.m.,"0,98","2,303","0,009","0,041"
05/01/2010 06:55:00 a.m.,"1,14","4,466","0,049","0,106"
06/01/2010 07:59:00 a.m.,"2,4","46,861",,
08/01/2010 06:50:00 a.m.,"1,18","4,571","0,024","0,187"
12/01/2010 06:50:00 a.m.,"1,07","3,068","0,026","0,049"
16/01/2010 06:50:00 a.m.,"1,05","2,296","0,014","0,036"
20/01/2010 07:00:00 a.m.,"1,06","2,546","0,016","0,066"
23/01/2010 06:55:00 a.m.,"1,02","2,121","0,007","0,02"
27/01/2010 07:00:00 a.m.,"1,08","2,77","0,015","0,03"
30/01/2010 06:55:00 a.m.,"1,04","2,32","0,01","0,073"
02/02/2010 06:55:00 a.m.,"1,1","2,73","0,019","0,181"
05/02/2010 07:00:00 a.m.,"1,08","2,571","0,012","0,077"
09/02/2010 07:00:00 a.m.,"1,06","2,274","0,011","0,031"
13/02/2010 07:00:00 a.m.,"1,04","2,271","0,01","0,04"
17/02/2010 03:20:00 p.m.,"1,17","4,363","0,035","0,169"
20/02/2010 07:00:00 a.m.,"1,19","4,647","0,133","0,237"
23/02/2010 07:00:00 a.m.,"1,15","3,681","0,04","0,116"
27/02/2010 07:00:00 a.m.,"1,29","6,761","0,613","0,245"
02/03/2010 07:00:00 a.m.,"1,21","4,895","0,019","0,098"
05/03/2010 06:00:00 p.m.,"1,14","3,556","0,028","0,042"
09/03/2010 05:45:00 p.m.,"1,13","3,105","0,018","0,036"
12/03/2010 07:20:00 a.m.,"1,785","20,935",,
15/03/2010 03:20:00 p.m.,"1,19","5,479","0,109","0,14"
18/03/2010 07:05:00 a.m.,"1,18","5,742","0,18","0,176"
23/03/2010 07:05:00 a.m.,"1,09","4,022","0,029","0,05"
27/03/2010 05:25:00 p.m.,"1,2","5,655","0,04","0,062"
31/03/2010 09:20:00 a.m.,"1,11","4,223","0,035","0,08"
06/04/2010 09:30:00 a.m.,"1,1","3,701","0,022","0,032"
15/04/2010 09:20:00 a.m.,"1,02","2,943","0,017","0,023"
22/04/2010 09:20:00 a.m.,"0,99","2,381","0,015","0,011"
29/04/2010 09:20:00 a.m.,"0,96","2,177","0,009","0,02"
21/05/2010 09:20:00 a.m.,"0,95","1,915","0,012","0,021"
19/06/2010 09:25:00 a.m.,"0,91","1,677","0,002","0,003"
19/07/2010 11:10:00 a.m.,"0,9","1,639","0,006","0,009"
20/08/2010 09:20:00 a.m.,"0,89","1,48","0,008","0,034"
18/09/2010 09:20:00 a.m.,"0,87","1,329","0,007","0,035"
11/10/2010 07:00:00 a.m.,"0,86","1,309","0,007","0,026"
21/10/2010 07:00:00 a.m.,"0,84","1,139","0,007","0,015"
06/11/2010 06:45:00 a.m.,"0,83","1,074","0,005","0,006"
13/11/2010 06:50:00 a.m.,"0,82","1,073","0,006","0,011"
20/11/2010 07:00:00 a.m.,"0,84","1,082","0,003","0,007"
26/11/2010 06:55:00 a.m.,"0,86","1,254","0,01","0,029"
03/12/2010 06:40:00 a.m.,"0,84","1,018","0,006","0,02"
07/12/2010 03:20:00 p.m.,"0,85","1,153","0,006","0,01"
11/12/2010 06:50:00 a.m.,"0,86","1,162","0,006","0,014"
15/12/2010 05:30:00 p.m.,"0,815","1,024","0,004","0,009"
18/12/2010 10:30:00 a.m.,"0,83","1,081","0,004","0,005"
21/12/2010 06:55:00 a.m.,"0,87","1,217","0,005","0,007"
25/12/2010 06:10:00 p.m.,"0,835","1,085","0,005","0,005"
29/12/2010 06:45:00 a.m.,"0,88","1,306","0,006","0,058"
04/01/2011 06:50:00 a.m.,"0,89","1,527","0,01","0,109"
08/01/2011 07:00:00 a.m.,"1,13","1,525","0,015","0,034"
11/01/2011 03:15:00 p.m.,"1,21","2,858","0,023","0,087"
15/01/2011 07:00:00 a.m.,"1,15","1,878","0,012","0,036"
18/01/2011 06:50:00 a.m.,"1,12","1,494","0,007","0,018"
22/01/2011 07:00:00 a.m.,"1,2","2,899","0,024","0,038"
25/01/2011 07:00:00 a.m.,"1,25","3,883","0,04","0,117"
28/01/2011 06:45:00 p.m.,"2,05","30,55","81,115","159,655"
02/02/2011 08:10:00 a.m.,"1,46","9,602","5,581","5,721"
06/02/2011 09:15:00 a.m.,"2,05","31,589","12,011","65,53"
11/02/2011 08:05:00 a.m.,"1,52","12,468","0,595","1,2"
15/02/2011 08:10:00 a.m.,"1,63","18,24","0,99","2,978"
22/02/2011 08:10:00 a.m.,"1,72","19,214","8,685","14,995"
24/02/2011 10:50:00 a.m.,"1,88","23,8","1,837","2,846"
25/02/2011 09:20:00 a.m.,"2,05","32,884","32,359","26,055"
28/02/2011 08:10:00 a.m.,"1,59","15,848","7,21","3,582"
03/03/2011 08:00:00 a.m.,"1,41","11,417","1,305","0,878"
11/03/2011 08:00:00 a.m.,"1,45","12,48","0,373","1,36"
15/03/2011 08:05:00 a.m.,"1,35","9,698","0,598","0,528"
20/03/2011 08:10:00 a.m.,"1,33","9,256","0,581","0,768"
21/03/2011 03:20:00 p.m.,"1,28","6,852","0,155","0,185"
25/03/2011 09:30:00 a.m.,"1,25","6,776","0,109","0,135"
28/03/2011 09:20:00 a.m.,"1,23","6,478","0,08","0,106"
31/03/2011 03:25:00 p.m.,"1,18","5,273","0,051","0,122"
07/04/2011 12:30:00 p.m.,"1,19","5,122","0,1","0,096"
14/04/2011 09:20:00 a.m.,"1,23","6,029","0,451","0,105"
19/04/2011 03:20:00 p.m.,"1,16","4,756","0,058","0,027"
26/04/2011 09:50:00 a.m.,"1,11","3,941","0,035","0,021"
19/05/2011 03:20:00 p.m.,"1,04","2,949","0,014","0,021"
15/06/2011 10:35:00 a.m.,"1,01","2,471","0,007","0,011"
07/07/2011 10:40:00 a.m.,"0,99","2,245","0,008","0,018"
22/07/2011 10:35:00 a.m.,"0,98","2,219",,
22/08/2011 10:20:00 a.m.,"0,95","1,766","0,006","0,011"
16/09/2011 05:05:00 p.m.,"0,93","1,534","0,013","0,026"
10/10/2011 07:10:00 a.m.,"0,92","1,405","0,013","0,02"
24/10/2011 09:40:00 a.m.,"0,995","2,215","0,017","0,046"
02/11/2011 09:20:00 a.m.,"0,92","1,548","0,005","0,015"
12/11/2011 07:10:00 a.m.,"0,93","1,477","0,004","0,013"
18/11/2011 09:25:00 a.m.,"0,95","1,6","0,007","0,011"
28/11/2011 07:00:00 a.m.,"0,94","1,509","0,006","0,007"
03/12/2011 07:05:00 a.m.,"1,07","2,346","0,01","0,052"
06/12/2011 07:00:00 a.m.,"1,08","2,736","0,02","0,071"
10/12/2011 06:10:00 a.m.,"1,12","3,104","0,014","0,043"
14/12/2011 06:10:00 a.m.,"1,11","2,857","0,028","0,049"
17/12/2011 10:00:00 a.m.,"1,09","2,675","0,007","0,02"
20/12/2011 07:00:00 a.m.,"1,06","2,332","0,01","0,024"
24/12/2011 04:00:00 p.m.,"1,135","3,493","0,023","0,041"
28/12/2011 07:10:00 a.m.,"1,1","3,121","0,029","0,079"
03/01/2012 07:00:00 a.m.,"1,08","3,002","0,03","0,083"
07/01/2012 07:05:00 a.m.,"1,15","3,818","0,085","0,542"
10/01/2012 06:50:00 a.m.,"1,14","3,798","0,071","1,02"
14/01/2012 06:55:00 a.m.,"1,19","4,472","0,048","0,181"
17/01/2012 06:50:00 a.m.,"1,14","3,477","0,016","0,093"
21/01/2012 06:55:00 a.m.,"1,09","3,175","0,022","0,058"
25/01/2012 05:00:00 p.m.,"1,08","2,985","0,018","0,052"
30/01/2012 06:50:00 a.m.,"1,175","4,423","0,056","0,062"
03/02/2012 03:20:00 p.m.,"1,13","3,893","0,08","0,315"
07/02/2012 06:55:00 a.m.,"1,14","4,011","0,118","1,255"
08/02/2012 05:12:00 p.m.,"2,075","40,773",,
11/02/2012 07:00:00 a.m.,"1,15","5,013","0,117","0,168"
14/02/2012 07:00:00 a.m.,"1,145","4,629","0,071","0,127"
18/02/2012 09:20:00 a.m.,"1,175","5,538","0,21","18,203"
21/02/2012 03:20:00 p.m.,"1,26","8,079","2,211","3,706"
23/02/2012 04:18:00 p.m.,"1,92","31,99","20,196","46,581"
29/02/2012 03:20:00 p.m.,"1,2","6,4","0,109","0,241"
03/03/2012 07:05:00 a.m.,"1,23","7,194","0,24","0,215"
07/03/2012 07:00:00 a.m.,"1,16","5,686","0,082","0,315"
10/03/2012 07:05:00 a.m.,"1,12","4,917","0,031","0,084"
13/03/2012 07:05:00 a.m.,"1,11","4,616","0,033","0,095"
17/03/2012 07:05:00 a.m.,"1,1","4,378","0,022","0,09"
20/03/2012 07:05:00 a.m.,"1,07","3,861","0,022","0,058"
25/03/2012 07:05:00 a.m.,"1,18","5,844","0,048","0,173"
29/03/2012 09:20:00 a.m.,"1,17","5,288","0,056","0,109"
06/04/2012 09:20:00 a.m.,"1,11","4,543","0,046","0,064"
12/04/2012 03:20:00 p.m.,"1,1","4,378","0,012","0,076"
19/04/2012 09:40:00 a.m.,"1,09","4,3","0,071","0,081"
28/04/2012 10:00:00 a.m.,"1,17","5,801","0,139","0,106"
15/05/2012 09:20:00 a.m.,"1,02","3,021","0,012","0,023"
13/06/2012 10:50:00 a.m.,"0,96","2,203","0,013","0,018"
07/07/2012 11:10:00 a.m.,"0,93","1,84","0,006","0,014"
20/08/2012 03:20:00 p.m.,"0,9","1,529","0,007","0,019"
17/09/2012 09:20:00 a.m.,"0,87","1,475","0,01","0,025"
09/10/2012 09:20:00 a.m.,"0,87","1,426","0,01","0,013"
22/10/2012 09:20:00 a.m.,"0,86","1,299","0,01","0,02"
05/11/2012 09:20:00 a.m.,"0,9","1,589","0,013","0,052"
14/11/2012 06:50:00 a.m.,"0,89","1,588","0,011","0,041"
19/11/2012 07:00:00 a.m.,"0,91","1,703","0,017","0,054"
28/11/2012 05:40:00 p.m.,"0,88","1,559","0,014","0,018"
03/12/2012 09:20:00 a.m.,"0,91","1,664","0,008","0,063"
06/12/2012 06:00:00 p.m.,"0,89","1,517","0,007","0,013"
10/12/2012 09:20:00 a.m.,"0,9","1,585","0,007","0,018"
14/12/2012 07:00:00 a.m.,"0,92","1,72","0,015","0,042"
17/12/2012 07:00:00 a.m.,"0,88","1,496","0,006","0,035"
21/12/2012 06:50:00 a.m.,"0,87","1,428","0,004","0,01"
26/12/2012 07:00:00 a.m.,"0,86","1,41","0,007","0,02"
29/12/2012 06:00:00 p.m.,"0,85","1,339","0,002","0,01"
04/01/2013 07:00:00 a.m.,"0,86","1,275","0,005","0,02"
08/01/2013 06:20:00 a.m.,"0,9","1,556","0,008","0,037"
10/01/2013 07:48:00 p.m.,"2,62","63,061",,
15/01/2013 07:00:00 a.m.,"1,31","4,686","0,055","0,281"
19/01/2013 03:20:00 p.m.,"1,34","5,556","0,095","0,531"
22/01/2013 08:00:00 a.m.,"1,52","11,805","0,518","0,941"
25/01/2013 07:00:00 a.m.,"1,32","4,999","0,041","0,161"
28/01/2013 06:40:00 a.m.,"1,25","3,226","0,013","0,072"
31/01/2013 06:50:00 a.m.,"1,24","3,075","0,012","0,049"
02/02/2013 06:50:00 a.m.,"1,21","2,801","0,007","0,028"
05/02/2013 07:00:00 a.m.,"1,2","2,648","0,009","0,034"
09/02/2013 07:00:00 a.m.,"1,19","2,585","0,01","0,022"
12/02/2013 07:00:00 a.m.,"1,26","3,557","0,036","0,197"
15/02/2013 07:00:00 a.m.,"1,26","3,595","0,083","0,145"
19/02/2013 07:10:00 a.m.,"1,32","4,312","0,049","0,127"
23/02/2013 07:10:00 a.m.,"1,27","3,571","0,02","0,035"
25/02/2013 07:05:00 a.m.,"1,99","26,129","11,885","16,767"
04/03/2013 06:40:00 p.m.,"1,26","3,346","0,014","0,044"
08/03/2013 06:50:00 p.m.,"1,22","2,605","0,006","0,017"
12/03/2013 06:40:00 p.m.,"1,24","2,709","0,005","0,013"
15/03/2013 03:20:00 p.m.,"1,27","3,345","0,011","0,042"
19/03/2013 07:20:00 a.m.,"1,29","3,559","0,016","0,071"
22/03/2013 06:30:00 p.m.,"1,25","2,749","0,006","0,022"
27/03/2013 07:20:00 a.m.,"1,2","2,185","0,005","0,025"
30/03/2013 07:20:00 a.m.,"1,19","1,987","0,005","0,027"
06/04/2013 09:20:00 a.m.,"1,23","2,414","0,005","0,023"
14/04/2013 09:20:00 a.m.,"1,21","2,216","0,003","0,014"
19/04/2013 09:20:00 a.m.,"1,2","2,027","0,002","0,008"
29/04/2013 09:20:00 a.m.,"1,19","1,816","0,003","0,008"
20/05/2013 10:00:00 a.m.,"1,18","1,62","0,007","0,013"
13/06/2013 09:50:00 a.m.,"1,17","1,548",0,"0,005"
06/07/2013 05:20:00 p.m.,"1,17","1,498","0,001","0,003"
19/08/2013 10:20:00 a.m.,"1,17","1,149","0,004","0,023"
24/09/2013 09:20:00 a.m.,"1,16","1,068","0,008","0,202"
10/10/2013 09:20:00 a.m.,"1,16","1,085","0,005","0,009"
26/10/2013 05:40:00 p.m.,"1,11","0,998","0,004","0,016"
04/11/2013 09:20:00 a.m.,"1,15","1,191","0,008","0,02"
15/11/2013 07:30:00 a.m.,"1,1","0,879","0,003","0,009"
21/11/2013 06:00:00 p.m.,"1,11","0,921","0,005","0,007"
27/11/2013 07:20:00 a.m.,"1,15","1,282","0,009","0,017"
02/12/2013 06:20:00 p.m.,"1,12","1,003","0,002","0,013"
06/12/2013 07:25:00 a.m.,"1,14","1,168","0,005","0,039"
10/12/2013 06:30:00 p.m.,"1,25","3,227","0,045","0,593"
14/12/2013 06:10:00 p.m.,"1,15","1,282","0,005","0,039"
17/12/2013 07:20:00 a.m.,"1,2","2,212","0,02","0,125"
21/12/2013 07:00:00 a.m.,"1,23","2,9","0,011","0,061"
24/12/2013 07:10:00 a.m.,"1,22","2,561","0,043","0,158"
28/12/2013 07:00:00 a.m.,"1,21","2,182","0,024","0,082"
04/01/2014 07:10:00 a.m.,"1,18","1,768","0,019","0,065"
07/01/2014 07:10:00 a.m.,"1,16","1,421","0,007","0,046"
11/01/2014 10:07:00 a.m.,"4,025","161,358","0,659","2,366"
15/01/2014 07:20:00 a.m.,"1,26","5,152","8,289","2,339"
18/01/2014 07:30:00 a.m.,"1,47","10,954","0,024","0,38"
20/01/2014 07:00:00 p.m.,"1,2","3,582","0,888","0,83"
27/01/2014 07:10:00 a.m.,"1,25","4,64","2,648","1,39"
31/01/2014 08:05:00 a.m.,"1,4","7,544","0,012","0,039"
03/02/2014 07:10:00 a.m.,"1,33","5,387","0,711","0,528"
08/02/2014 07:10:00 a.m.,"1,31","4,964","2,487","2,081"
12/02/2014 08:20:00 a.m.,"1,5","8,329","0,087","0,276"
15/02/2014 08:10:00 a.m.,"1,85","19,412","1,368","0,421"
17/02/2014 07:50:00 a.m.,"2,33","40,314","0,259","0,205"
21/02/2014 08:15:00 a.m.,"1,9","21,431","0,014","0,004"
25/02/2014 08:10:00 a.m.,"1,82","17,007","0,396","0,116"
28/02/2014 08:00:00 a.m.,"1,58","10,216","0,008","0,016"
03/03/2014 08:10:00 a.m.,"1,72","16,023","0,967","1,613"
08/03/2014 08:15:00 a.m.,"1,4","6,39","1,457","0,727"
11/03/2014 08:10:00 a.m.,"1,35","5,603","0,056","0,211"
14/03/2014 08:00:00 a.m.,"1,39","6,161","0,283","9,683"
18/03/2014 07:50:00 a.m.,"2,02","26,911","4,627","10,393"
22/03/2014 08:15:00 a.m.,"1,42","6,621","0,073","0,113"
26/03/2014 08:05:00 a.m.,"1,59","11,006","0,247","0,921"
29/03/2014 08:10:00 a.m.,"1,38","6,006","0,017","0,129"
12/04/2014 10:30:00 a.m.,"1,33","5,57","0,26","0,24"
17/04/2014 09:30:00 a.m.,"1,28","4,738","0,083","0,06"
24/04/2014 09:25:00 a.m.,"1,25","4,067","0,07","0,05"
29/04/2014 09:30:00 a.m.,"1,24","3,911","0,011","0,039"
19/05/2014 10:20:00 a.m.,"1,17","2,815","0,007","0,031"
17/06/2014 10:00:00 a.m.,"1,14","2,16","0,004","0,01"
12/07/2014 10:20:00 a.m.,"1,14","2,054","0,011","0,019"
18/08/2014 03:20:00 p.m.,"1,1","1,525","0,001","0,028"
17/09/2014 09:20:00 a.m.,"1,11","1,51","0,004","0,027"
06/10/2014 09:30:00 a.m.,"1,11","1,524","0,002","0,015"
25/10/2014 05:40:00 p.m.,"1,14","1,224","0,042","0,046"
08/11/2014 09:25:00 a.m.,"1,16","1,29","0,005","0,032"
14/11/2014 09:30:00 a.m.,"1,15","1,246","0,005","0,046"
22/11/2014 07:20:00 a.m.,"1,17","1,366","0,047","0,425"
29/11/2014 07:10:00 a.m.,"1,16","1,32","0,046","0,318"
03/12/2014 07:10:00 a.m.,"1,15","1,183","0,023","0,197"
09/12/2014 07:20:00 a.m.,"1,15","1,235","0,004","0,045"
12/12/2014 07:20:00 a.m.,"1,15","1,304","0,003","0,022"
16/12/2014 07:10:00 a.m.,"1,28","3,195","0,019","0,212"
19/12/2014 07:10:00 a.m.,"1,2","2,265","0,009","0,066"
23/12/2014 07:20:00 a.m.,"1,22","2,442","0,017","0,074"
27/12/2014 07:20:00 a.m.,"1,18","1,913","0,009","0,056"
30/12/2014 07:00:00 a.m.,"1,19","1,99","0,006","0,046"
06/01/2015 07:20:00 a.m.,"1,19","1,697","0,004","0,075"
10/01/2015 07:10:00 a.m.,"1,2","1,766","0,003","2,457"
13/01/2015 07:00:00 a.m.,"1,19","1,66","0,001","0,044"
14/01/2015 05:32:00 p.m.,"2,3","39,252","1,241,496","4,995,724"
16/01/2015 07:20:00 a.m.,"1,22","2,13","0,009","0,13"
20/01/2015 07:32:00 a.m.,"2,41","44,843","681,755","2,170,692"
27/01/2015 06:35:00 p.m.,"1,32","3,784","0,132","0,199"
30/01/2015 07:20:00 a.m.,"1,67","13,591","1,498","4,334"
02/02/2015 07:40:00 p.m.,"1,48","7,073","0,146","1,311"
06/02/2015 09:20:00 a.m.,"1,37","4,638","0,157","0,108"
10/02/2015 07:20:00 a.m.,"1,4","5,262","0,894","8,922"
14/02/2015 07:10:00 a.m.,"1,35","4,13","0,062","0,22"
18/02/2015 07:20:00 a.m.,"1,4","5,393","0,128","0,208"
21/02/2015 08:10:00 a.m.,"1,6","11,033","0,383","22,242"
26/02/2015 07:50:00 a.m.,"1,79","19,326","1,924","8,988"
28/02/2015 08:00:00 a.m.,"1,7","13,208","0,691","0,938"
03/03/2015 07:10:00 p.m.,"1,88","20,953","10,101","13,642"
07/03/2015 03:20:00 p.m.,"1,58","9,527","0,277","0,559"
09/03/2015 09:40:00 a.m.,"2,65","71,52","628,699","240,975"
13/03/2015 08:00:00 a.m.,"1,4","7,756","0,651","5,551"
16/03/2015 07:40:00 p.m.,"1,3","5,826","1,342","0,684"
22/03/2015 07:30:00 p.m.,"1,55","11,244","1,591","0,691"
26/03/2015 09:40:00 a.m.,"1,45","9,25","1,674","0,343"
29/03/2015 09:30:00 a.m.,"1,4","6,908","0,04","0,158"
11/04/2015 09:30:00 a.m.,"1,26","5,324","0,367","0,132"
20/04/2015 05:30:00 p.m.,"1,25","4,724","17,524","2,171"
24/04/2015 09:30:00 a.m.,"1,23","4,232","0,186","0,093"
29/04/2015 09:30:00 a.m.,"1,19","3,887","0,089","0,063"
18/05/2015 10:00:00 a.m.,"1,14","3,226","0,125","0,179"
15/06/2015 10:50:00 a.m.,"1,1","2,423","0,016","0,036"
04/07/2015 09:30:00 a.m.,"1,1","2,393","0,004","0,017"
20/08/2015 09:30:00 a.m.,"1,08","2,035","0,006","0,015"
09/09/2015 09:30:00 a.m.,"1,06","1,947","0,004","0,011"
14/10/2015 09:40:00 a.m.,"1,07","1,508","0,007","0,009"
21/10/2015 09:30:00 a.m.,"1,06","1,457","0,01","0,008"
03/11/2015 09:30:00 a.m.,"1,12","2,026","0,013","0,074"
09/11/2015 09:30:00 a.m.,"1,16","2,664","0,023","0,109"
17/11/2015 09:35:00 a.m.,"1,11","1,958","0,012","0,055"
26/11/2015 07:20:00 a.m.,"1,08","1,631","0,012","0,026"
04/12/2015 03:20:00 p.m.,"1,3","5,163","0,086","0,87"
09/12/2015 07:20:00 a.m.,"1,17","2,748","0,015","0,067"
12/12/2015 07:30:00 a.m.,"1,13","2,17","0,006","0,04"
16/12/2015 03:20:00 p.m.,"1,18","2,838","0,011","0,07"
19/12/2015 07:20:00 a.m.,"1,16","2,703","0,015","0,056"
22/12/2015 09:20:00 a.m.,"1,12","2,121","0,007","0,049"
26/12/2015 07:20:00 a.m.,"1,14","2,42","0,022","0,068"
30/12/2015 07:20:00 a.m.,"1,11","2,023","0,005","0,027"
05/01/2016 06:08:00 p.m.,"2,1","38,808","0,031","0,231"
08/01/2016 08:10:00 a.m.,"1,97","31,17","0,037","0,191"
11/01/2016 07:30:00 p.m.,"1,44","9,693","0,051","0,093"
